year,week,date,home_team,away_team,home_score,away_score
2017,6,2017-10-15,MIN,GB,23,10
2017,6,2017-10-15,NYJ,NE,17,24
2017,6,2017-10-15,WAS,SF,26,24
2017,6,2017-10-15,ARI,TB,38,33
2017,6,2017-10-15,JAX,LAR,17,27
2017,6,2017-10-15,KC,PIT,13,19
2017,6,2017-10-15,LV,LAC,16,17
2017,6,2017-10-15,DEN,NYG,10,23
2017,6,2017-10-16,TEN,IND,36,22
2017,7,2017-10-19,LV,KC,31,30
2017,7,2017-10-22,BUF,TB,30,27
2017,7,2017-10-22,MIA,NYJ,31,28
2017,7,2017-10-22,CHI,CAR,17,3
2017,7,2017-10-22,CLE,TEN,9,12
2017,7,2017-10-22,IND,JAX,0,27
2017,7,2017-10-22,LAR,ARI,33,0
2017,7,2017-10-22,GB,NO,17,26
2017,7,2017-10-22,MIN,BAL,24,16
2017,7,2017-10-22,SF,DAL,10,40
2017,7,2017-10-22,PIT,CIN,29,14
2017,7,2017-10-22,LAC,DEN,21,0
2017,7,2017-10-22,NYG,SEA,7,24
2017,7,2017-10-22,NE,ATL,23,7
2017,7,2017-10-23,PHI,WAS,34,24
2017,8,2017-10-26,BAL,MIA,40,0
2017,8,2017-10-29,CLE,MIN,16,33
2017,8,2017-10-29,NYJ,ATL,20,25
2017,8,2017-10-29,BUF,LV,34,14
2017,8,2017-10-29,CIN,IND,24,23
2017,8,2017-10-29,TB,CAR,3,17
2017,8,2017-10-29,NO,CHI,20,12
2017,8,2017-10-29,NE,LAC,21,13
2017,8,2017-10-29,PHI,SF,33,10
2017,8,2017-10-29,SEA,HOU,41,38
2017,8,2017-10-29,WAS,DAL,19,33
2017,8,2017-10-29,DET,PIT,15,20
2017,8,2017-10-30,KC,DEN,29,19
2017,9,2017-11-02,NYJ,BUF,34,21
2017,9,2017-11-05,CAR,ATL,20,17
2017,9,2017-11-05,JAX,CIN,23,7
2017,9,2017-11-05,PHI,DEN,51,23
2017,9,2017-11-05,NO,TB,30,10
2017,9,2017-11-05,NYG,LAR,17,51
2017,9,2017-11-05,TEN,BAL,23,20
2017,9,2017-11-05,HOU,IND,14,20
2017,9,2017-11-05,SF,ARI,10,20
2017,9,2017-11-05,SEA,WAS,14,17
2017,9,2017-11-05,DAL,KC,28,17
2017,9,2017-11-05,MIA,LV,24,27
2017,9,2017-11-06,GB,DET,17,30
2017,10,2017-11-09,ARI,SEA,16,22
2017,10,2017-11-12,BUF,NO,10,47
2017,10,2017-11-12,CHI,GB,16,23
2017,10,2017-11-12,TEN,CIN,24,20
2017,10,2017-11-12,DET,CLE,38,24
2017,10,2017-11-12,JAX,LAC,20,17
2017,10,2017-11-12,WAS,MIN,30,38
2017,10,2017-11-12,IND,PIT,17,20
2017,10,2017-11-12,TB,NYJ,15,10
2017,10,2017-11-12,LAR,HOU,33,7
2017,10,2017-11-12,ATL,DAL,27,7
2017,10,2017-11-12,SF,NYG,31,21
2017,10,2017-11-12,DEN,NE,16,41
2017,10,2017-11-13,CAR,MIA,45,21
2017,11,2017-11-16,PIT,TEN,40,17
2017,11,2017-11-19,CHI,DET,24,27
2017,11,2017-11-19,CLE,JAX,7,19
2017,11,2017-11-19,HOU,ARI,31,21
2017,11,2017-11-19,GB,BAL,0,23
2017,11,2017-11-19,NYG,KC,12,9
2017,11,2017-11-19,MIA,TB,20,30
2017,11,2017-11-19,MIN,LAR,24,7
2017,11,2017-11-19,NO,WAS,34,31
2017,11,2017-11-19,LAC,BUF,54,24
2017,11,2017-11-19,DEN,CIN,17,20
2017,11,2017-11-19,LV,NE,8,33
2017,11,2017-11-19,DAL,PHI,9,37
2017,11,2017-11-20,SEA,ATL,31,34
2017,12,2017-11-23,DET,MIN,23,30
2017,12,2017-11-23,DAL,LAC,6,28
2017,12,2017-11-23,WAS,NYG,20,10
2017,12,2017-11-26,ATL,TB,34,20
2017,12,2017-11-26,KC,BUF,10,16
2017,12,2017-11-26,NYJ,CAR,27,35
2017,12,2017-11-26,PHI,CHI,31,3
2017,12,2017-11-26,CIN,CLE,30,16
2017,12,2017-11-26,IND,TEN,16,20
2017,12,2017-11-26,NE,MIA,35,17
2017,12,2017-11-26,SF,SEA,13,24
2017,12,2017-11-26,ARI,JAX,27,24
2017,12,2017-11-26,LV,DEN,21,14
2017,12,2017-11-26,LAR,NO,26,20
2017,12,2017-11-26,PIT,GB,31,28
2017,12,2017-11-27,BAL,HOU,23,16
2017,13,2017-11-30,DAL,WAS,38,14
2017,13,2017-12-03,ATL,MIN,9,14
2017,13,2017-12-03,BUF,NE,3,23
2017,13,2017-12-03,CHI,SF,14,15
2017,13,2017-12-03,JAX,IND,30,10
2017,13,2017-12-03,MIA,DEN,35,9
2017,13,2017-12-03,BAL,DET,44,20
2017,13,2017-12-03,GB,TB,26,20
2017,13,2017-12-03,TEN,HOU,24,13
2017,13,2017-12-03,NYJ,KC,38,31
2017,13,2017-12-03,LAC,CLE,19,10
2017,13,2017-12-03,NO,CAR,31,21
2017,13,2017-12-03,ARI,LAR,16,32
2017,13,2017-12-03,LV,NYG,24,17
2017,13,2017-12-03,SEA,PHI,24,10
2017,13,2017-12-04,CIN,PIT,20,23
2017,14,2017-12-07,ATL,NO,20,17
2017,14,2017-12-10,BUF,IND,13,7
2017,14,2017-12-10,CAR,MIN,31,24
2017,14,2017-12-10,CIN,CHI,7,33
2017,14,2017-12-10,CLE,GB,21,27
2017,14,2017-12-10,NYG,DAL,10,30
2017,14,2017-12-10,TB,DET,21,24
2017,14,2017-12-10,HOU,SF,16,26
2017,14,2017-12-10,KC,LV,26,15
2017,14,2017-12-10,ARI,TEN,12,7
2017,14,2017-12-10,DEN,NYJ,23,0
2017,14,2017-12-10,LAC,WAS,30,13
2017,14,2017-12-10,JAX,SEA,30,24
2017,14,2017-12-10,LAR,PHI,35,43
2017,14,2017-12-10,PIT,BAL,39,38
2017,14,2017-12-11,MIA,NE,27,20
2017,15,2017-12-14,IND,DEN,13,25
2017,15,2017-12-16,DET,CHI,20,10
2017,15,2017-12-16,KC,LAC,30,13
2017,15,2017-12-17,BUF,MIA,24,16
2017,15,2017-12-17,CAR,GB,31,24
2017,15,2017-12-17,MIN,CIN,34,7
2017,15,2017-12-17,CLE,BAL,10,27
2017,15,2017-12-17,WAS,ARI,20,15
2017,15,2017-12-17,JAX,HOU,45,7
2017,15,2017-12-17,NO,NYJ,31,19
2017,15,2017-12-17,NYG,PHI,29,34
2017,15,2017-12-17,SEA,LAR,7,42
2017,15,2017-12-17,PIT,NE,24,27
2017,15,2017-12-17,SF,TEN,25,23
2017,15,2017-12-17,LV,DAL,17,20
2017,15,2017-12-18,TB,ATL,21,24
2017,16,2017-12-23,BAL,IND,23,16
2017,16,2017-12-23,GB,MIN,0,16
2017,16,2017-12-24,NO,ATL,23,13
2017,16,2017-12-24,NE,BUF,37,16
2017,16,2017-12-24,CAR,TB,22,19
2017,16,2017-12-24,CHI,CLE,20,3
2017,16,2017-12-24,CIN,DET,26,17
2017,16,2017-12-24,WAS,DEN,27,11
2017,16,2017-12-24,KC,MIA,29,13
2017,16,2017-12-24,NYJ,LAC,7,14
2017,16,2017-12-24,TEN,LAR,23,27
2017,16,2017-12-24,SF,JAX,44,33
2017,16,2017-12-24,ARI,NYG,23,0
2017,16,2017-12-24,DAL,SEA,12,21
2017,16,2017-12-25,HOU,PIT,6,34
2017,16,2017-12-25,PHI,LV,19,10
2017,17,2017-12-31,MIN,CHI,23,10
2017,17,2017-12-31,PIT,CLE,28,24
2017,17,2017-12-31,IND,HOU,22,13
2017,17,2017-12-31,PHI,DAL,0,6
2017,17,2017-12-31,DET,GB,35,11
2017,17,2017-12-31,NE,NYJ,26,6
2017,17,2017-12-31,NYG,WAS,18,10
2017,17,2017-12-31,ATL,CAR,22,10
2017,17,2017-12-31,MIA,BUF,16,22
2017,17,2017-12-31,BAL,CIN,27,31
2017,17,2017-12-31,SEA,ARI,24,26
2017,17,2017-12-31,DEN,KC,24,27
2017,17,2017-12-31,TEN,JAX,15,10
2017,17,2017-12-31,TB,NO,31,24
2017,17,2017-12-31,LAC,LV,30,10
2017,17,2017-12-31,LAR,SF,13,34
2018,1,2018-09-06,PHI,ATL,18,12
2018,1,2018-09-09,BAL,BUF,47,3
2018,1,2018-09-09,IND,CIN,23,34
2018,1,2018-09-09,CLE,PIT,21,21
2018,1,2018-09-09,NE,HOU,27,20
2018,1,2018-09-09,NYG,JAX,15,20
2018,1,2018-09-09,MIA,TEN,27,20
2018,1,2018-09-09,MIN,SF,24,16
2018,1,2018-09-09,NO,TB,40,48
2018,1,2018-09-09,LAC,KC,28,38
2018,1,2018-09-09,CAR,DAL,16,8
2018,1,2018-09-09,ARI,WAS,6,24
2018,1,2018-09-09,DEN,SEA,27,24
2018,1,2018-09-09,GB,CHI,24,23
2018,1,2018-09-10,DET,NYJ,17,48
2018,1,2018-09-10,LV,LAR,13,33
2018,2,2018-09-13,CIN,BAL,34,23
2018,2,2018-09-16,ATL,CAR,31,24
2018,2,2018-09-16,BUF,LAC,20,31
2018,2,2018-09-16,NO,CLE,21,18
2018,2,2018-09-16,WAS,IND,9,21
2018,2,2018-09-16,GB,MIN,29,29
2018,2,2018-09-16,TEN,HOU,20,17
2018,2,2018-09-16,PIT,KC,37,42
2018,2,2018-09-16,NYJ,MIA,12,20
2018,2,2018-09-16,TB,PHI,27,21
2018,2,2018-09-16,LAR,ARI,34,0
2018,2,2018-09-16,SF,DET,30,27
2018,2,2018-09-16,DEN,LV,20,19
2018,2,2018-09-16,JAX,NE,31,20
2018,2,2018-09-16,DAL,NYG,20,13
2018,2,2018-09-17,CHI,SEA,24,17
2018,3,2018-09-20,CLE,NYJ,21,17
2018,3,2018-09-23,ATL,NO,37,43
2018,3,2018-09-23,MIN,BUF,6,27
2018,3,2018-09-23,CAR,CIN,31,21
2018,3,2018-09-23,PHI,IND,20,16
2018,3,2018-09-23,BAL,DEN,27,14
2018,3,2018-09-23,WAS,GB,31,17
2018,3,2018-09-23,HOU,NYG,22,27
2018,3,2018-09-23,JAX,TEN,6,9
2018,3,2018-09-23,KC,SF,38,27
2018,3,2018-09-23,MIA,LV,28,20
2018,3,2018-09-23,LAR,LAC,35,23
2018,3,2018-09-23,ARI,CHI,14,16
2018,3,2018-09-23,SEA,DAL,24,13
2018,3,2018-09-23,DET,NE,26,10
2018,3,2018-09-24,TB,PIT,27,30
2018,4,2018-09-27,LAR,MIN,38,31
2018,4,2018-09-30,ATL,CIN,36,37
2018,4,2018-09-30,GB,BUF,22,0
2018,4,2018-09-30,CHI,TB,48,10
2018,4,2018-09-30,IND,HOU,34,37
2018,4,2018-09-30,DAL,DET,26,24
2018,4,2018-09-30,JAX,NYJ,31,12
2018,4,2018-09-30,NE,MIA,38,7
2018,4,2018-09-30,TEN,PHI,26,23
2018,4,2018-09-30,LV,CLE,45,42
2018,4,2018-09-30,ARI,SEA,17,20
2018,4,2018-09-30,NYG,NO,18,33
2018,4,2018-09-30,LAC,SF,29,27
2018,4,2018-09-30,PIT,BAL,14,26
2018,4,2018-10-01,DEN,KC,23,27
2018,5,2018-10-04,NE,IND,38,24
2018,5,2018-10-07,CAR,NYG,33,31
2018,5,2018-10-07,PIT,ATL,41,17
2018,5,2018-10-07,BUF,TEN,13,12
2018,5,2018-10-07,CIN,MIA,27,17
2018,5,2018-10-07,CLE,BAL,12,9
2018,5,2018-10-07,NYJ,DEN,34,16
2018,5,2018-10-07,DET,GB,31,23
2018,5,2018-10-07,KC,JAX,30,14
2018,5,2018-10-07,LAC,LV,26,10
2018,5,2018-10-07,SF,ARI,18,28
2018,5,2018-10-07,PHI,MIN,21,23
2018,5,2018-10-07,SEA,LAR,31,33
2018,5,2018-10-07,HOU,DAL,19,16
2018,5,2018-10-08,NO,WAS,43,19
2018,6,2018-10-11,NYG,PHI,13,34
2018,6,2018-10-14,WAS,CAR,23,17
2018,6,2018-10-14,MIA,CHI,31,28
2018,6,2018-10-14,ATL,TB,34,29
2018,6,2018-10-14,HOU,BUF,20,13
2018,6,2018-10-14,CIN,PIT,21,28
2018,6,2018-10-14,CLE,LAC,14,38
2018,6,2018-10-14,NYJ,IND,42,34
2018,6,2018-10-14,MIN,ARI,27,17
2018,6,2018-10-14,LV,SEA,3,27
2018,6,2018-10-14,DEN,LAR,20,23
2018,6,2018-10-14,DAL,JAX,40,7
2018,6,2018-10-14,TEN,BAL,0,21
2018,6,2018-10-14,NE,KC,43,40
2018,6,2018-10-15,GB,SF,33,30
2018,7,2018-10-18,ARI,DEN,10,45
2018,7,2018-10-21,LAC,TEN,20,19
2018,7,2018-10-21,PHI,CAR,17,21
2018,7,2018-10-21,CHI,NE,31,38
2018,7,2018-10-21,MIA,DET,21,32
2018,7,2018-10-21,IND,BUF,37,5
2018,7,2018-10-21,TB,CLE,26,23
2018,7,2018-10-21,JAX,HOU,7,20
2018,7,2018-10-21,NYJ,MIN,17,37
2018,7,2018-10-21,BAL,NO,23,24
2018,7,2018-10-21,WAS,DAL,20,17
2018,7,2018-10-21,SF,LAR,10,39
2018,7,2018-10-21,KC,CIN,45,10
2018,7,2018-10-22,ATL,NYG,23,20
2018,8,2018-10-25,HOU,MIA,42,23
2018,8,2018-10-28,JAX,PHI,18,24
2018,8,2018-10-28,CAR,BAL,36,21
2018,8,2018-10-28,CHI,NYJ,24,10
2018,8,2018-10-28,DET,SEA,14,28
2018,8,2018-10-28,CIN,TB,37,34
2018,8,2018-10-28,PIT,CLE,33,18
2018,8,2018-10-28,KC,DEN,30,23
2018,8,2018-10-28,NYG,WAS,13,20
2018,8,2018-10-28,LV,IND,28,42
2018,8,2018-10-28,LAR,GB,29,27
2018,8,2018-10-28,ARI,SF,18,15
2018,8,2018-10-28,MIN,NO,20,30
2018,8,2018-10-29,BUF,NE,6,25
2018,9,2018-11-01,SF,LV,34,3
2018,9,2018-11-04,WAS,ATL,14,38
2018,9,2018-11-04,CAR,TB,42,28
2018,9,2018-11-04,MIN,DET,24,9
2018,9,2018-11-04,BAL,PIT,16,23
2018,9,2018-11-04,BUF,CHI,9,41
2018,9,2018-11-04,CLE,KC,21,37
2018,9,2018-11-04,MIA,NYJ,13,6
2018,9,2018-11-04,SEA,LAC,17,25
2018,9,2018-11-04,DEN,HOU,17,19
2018,9,2018-11-04,NO,LAR,45,35
2018,9,2018-11-04,NE,GB,31,17
2018,9,2018-11-05,DAL,TEN,14,28
2018,10,2018-11-08,PIT,CAR,52,21
2018,10,2018-11-11,CLE,ATL,28,16
2018,10,2018-11-11,CHI,DET,34,22
2018,10,2018-11-11,CIN,NO,14,51
2018,10,2018-11-11,IND,JAX,29,26
2018,10,2018-11-11,KC,ARI,26,14
2018,10,2018-11-11,TB,WAS,3,16
2018,10,2018-11-11,NYJ,BUF,10,41
2018,10,2018-11-11,TEN,NE,34,10
2018,10,2018-11-11,LV,LAC,6,20
2018,10,2018-11-11,GB,MIA,31,12
2018,10,2018-11-11,LAR,SEA,36,31
2018,10,2018-11-11,PHI,DAL,20,27
2018,10,2018-11-12,SF,NYG,23,27
2018,11,2018-11-15,SEA,GB,27,24
2018,11,2018-11-18,ATL,DAL,19,22
2018,11,2018-11-18,DET,CAR,20,19
2018,11,2018-11-18,BAL,CIN,24,21
2018,11,2018-11-18,IND,TEN,38,10
2018,11,2018-11-18,WAS,HOU,21,23
2018,11,2018-11-18,JAX,PIT,16,20
2018,11,2018-11-18,NYG,TB,38,35
2018,11,2018-11-18,ARI,LV,21,23
2018,11,2018-11-18,LAC,DEN,22,23
2018,11,2018-11-18,NO,PHI,48,7
2018,11,2018-11-18,CHI,MIN,25,20
2018,11,2018-11-19,LAR,KC,54,51
2018,12,2018-11-22,DET,CHI,16,23
2018,12,2018-11-22,DAL,WAS,31,23
2018,12,2018-11-22,NO,ATL,31,17
2018,12,2018-11-25,BUF,JAX,24,21
2018,12,2018-11-25,CAR,SEA,27,30
2018,12,2018-11-25,CIN,CLE,20,35
2018,12,2018-11-25,NYJ,NE,13,27
2018,12,2018-11-25,PHI,NYG,25,22
2018,12,2018-11-25,BAL,LV,34,17
2018,12,2018-11-25,TB,SF,27,9
2018,12,2018-11-25,LAC,ARI,45,10
2018,12,2018-11-25,IND,MIA,27,24
2018,12,2018-11-25,DEN,PIT,24,17
2018,12,2018-11-25,MIN,GB,24,17
2018,12,2018-11-26,HOU,TEN,34,17
2018,13,2018-11-29,DAL,NO,13,10
2018,13,2018-12-02,ATL,BAL,16,26
2018,13,2018-12-02,MIA,BUF,21,17
2018,13,2018-12-02,TB,CAR,24,17
2018,13,2018-12-02,NYG,CHI,30,27
2018,13,2018-12-02,CIN,DEN,10,24
2018,13,2018-12-02,HOU,CLE,29,13
2018,13,2018-12-02,JAX,IND,6,0
2018,13,2018-12-02,GB,ARI,17,20
2018,13,2018-12-02,DET,LAR,16,30
2018,13,2018-12-02,LV,KC,33,40
2018,13,2018-12-02,TEN,NYJ,26,22
2018,13,2018-12-02,NE,MIN,24,10
2018,13,2018-12-02,SEA,SF,43,16
2018,13,2018-12-02,PIT,LAC,30,33
2018,13,2018-12-03,PHI,WAS,28,13
2018,14,2018-12-06,TEN,JAX,30,9
2018,14,2018-12-09,GB,ATL,34,20
2018,14,2018-12-09,BUF,NYJ,23,27
2018,14,2018-12-09,CLE,CAR,26,20
2018,14,2018-12-09,HOU,IND,21,24
2018,14,2018-12-09,KC,BAL,27,24
2018,14,2018-12-09,MIA,NE,34,33
2018,14,2018-12-09,TB,NO,14,28
2018,14,2018-12-09,WAS,NYG,16,40
2018,14,2018-12-09,LAC,CIN,26,21
2018,14,2018-12-09,SF,DEN,20,14
2018,14,2018-12-09,ARI,DET,3,17
2018,14,2018-12-09,DAL,PHI,29,23
2018,14,2018-12-09,LV,PIT,24,21
2018,14,2018-12-09,CHI,LAR,15,6
2018,14,2018-12-10,SEA,MIN,21,7
2018,15,2018-12-13,KC,LAC,28,29
2018,15,2018-12-15,NYJ,HOU,22,29
2018,15,2018-12-15,DEN,CLE,16,17
2018,15,2018-12-16,ATL,ARI,40,14
2018,15,2018-12-16,BUF,DET,14,13
2018,15,2018-12-16,CHI,GB,24,17
2018,15,2018-12-16,CIN,LV,30,16
2018,15,2018-12-16,IND,DAL,23,0
2018,15,2018-12-16,JAX,WAS,13,16
2018,15,2018-12-16,MIN,MIA,41,17
2018,15,2018-12-16,NYG,TEN,0,17
2018,15,2018-12-16,BAL,TB,20,12
2018,15,2018-12-16,SF,SEA,26,23
2018,15,2018-12-16,PIT,NE,17,10
2018,15,2018-12-16,LAR,PHI,23,30
2018,15,2018-12-17,CAR,NO,9,12
2018,16,2018-12-22,TEN,WAS,25,16
2018,16,2018-12-22,LAC,BAL,10,22
2018,16,2018-12-23,CAR,ATL,10,24
2018,16,2018-12-23,NE,BUF,24,12
2018,16,2018-12-23,CLE,CIN,26,18
2018,16,2018-12-23,IND,NYG,28,27
2018,16,2018-12-23,DAL,TB,27,20
2018,16,2018-12-23,DET,MIN,9,27
2018,16,2018-12-23,NYJ,GB,38,44
2018,16,2018-12-23,PHI,HOU,32,30
2018,16,2018-12-23,MIA,JAX,7,17
2018,16,2018-12-23,SF,CHI,9,14
2018,16,2018-12-23,ARI,LAR,9,31
2018,16,2018-12-23,NO,PIT,31,28
2018,16,2018-12-23,SEA,KC,38,31
2018,16,2018-12-24,LV,DEN,27,14
2018,17,2018-12-30,TB,ATL,32,34
2018,17,2018-12-30,BUF,MIA,42,17
2018,17,2018-12-30,NO,CAR,14,33
2018,17,2018-12-30,NYG,DAL,35,36
2018,17,2018-12-30,GB,DET,0,31
2018,17,2018-12-30,HOU,JAX,20,3
2018,17,2018-12-30,NE,NYJ,38,3
2018,17,2018-12-30,MIN,CHI,10,24
2018,17,2018-12-30,PIT,CIN,16,13
2018,17,2018-12-30,BAL,CLE,26,24
2018,17,2018-12-30,SEA,ARI,27,24
2018,17,2018-12-30,DEN,LAC,9,23
2018,17,2018-12-30,KC,LV,35,3
2018,17,2018-12-30,WAS,PHI,0,24
2018,17,2018-12-30,LAR,SF,48,32
2018,17,2018-12-30,TEN,IND,17,33
2019,1,2019-09-05,CHI,GB,3,10
2019,1,2019-09-08,MIN,ATL,28,12
2019,1,2019-09-08,NYJ,BUF,16,17
2019,1,2019-09-08,CAR,LAR,27,30
2019,1,2019-09-08,CLE,TEN,13,43
2019,1,2019-09-08,JAX,KC,26,40
2019,1,2019-09-08,MIA,BAL,10,59
2019,1,2019-09-08,PHI,WAS,32,27
2019,1,2019-09-08,SEA,CIN,21,20
2019,1,2019-09-08,LAC,IND,30,24
2019,1,2019-09-08,ARI,DET,27,27
2019,1,2019-09-08,DAL,NYG,35,17
2019,1,2019-09-08,TB,SF,17,31
2019,1,2019-09-08,NE,PIT,33,3
2019,1,2019-09-09,NO,HOU,30,28
2019,1,2019-09-09,LV,DEN,24,16
2019,2,2019-09-12,CAR,TB,14,20
2019,2,2019-09-15,NYG,BUF,14,28
2019,2,2019-09-15,CIN,SF,17,41
2019,2,2019-09-15,TEN,IND,17,19
2019,2,2019-09-15,BAL,ARI,23,17
2019,2,2019-09-15,WAS,DAL,21,31
2019,2,2019-09-15,DET,LAC,13,10
2019,2,2019-09-15,GB,MIN,21,16
2019,2,2019-09-15,HOU,JAX,13,12
2019,2,2019-09-15,MIA,NE,0,43
2019,2,2019-09-15,PIT,SEA,26,28
2019,2,2019-09-15,LV,KC,10,28
2019,2,2019-09-15,DEN,CHI,14,16
2019,2,2019-09-15,LAR,NO,27,9
2019,2,2019-09-15,ATL,PHI,24,20
2019,2,2019-09-16,NYJ,CLE,3,23
2019,3,2019-09-19,JAX,TEN,20,7
2019,3,2019-09-22,IND,ATL,27,24
2019,3,2019-09-22,BUF,CIN,21,17
2019,3,2019-09-22,DAL,MIA,31,6
2019,3,2019-09-22,GB,DEN,27,16
2019,3,2019-09-22,PHI,DET,24,27
2019,3,2019-09-22,KC,BAL,33,28
2019,3,2019-09-22,MIN,LV,34,14
2019,3,2019-09-22,NE,NYJ,30,14
2019,3,2019-09-22,ARI,CAR,20,38
2019,3,2019-09-22,TB,NYG,31,32
2019,3,2019-09-22,LAC,HOU,20,27
2019,3,2019-09-22,SEA,NO,27,33
2019,3,2019-09-22,SF,PIT,24,20
2019,3,2019-09-22,CLE,LAR,13,20
2019,3,2019-09-23,WAS,CHI,15,31
2019,4,2019-09-26,GB,PHI,27,34
2019,4,2019-09-29,ATL,TEN,10,24
2019,4,2019-09-29,BUF,NE,10,16
2019,4,2019-09-29,HOU,CAR,10,16
2019,4,2019-09-29,BAL,CLE,25,40
2019,4,2019-09-29,IND,LV,24,31
2019,4,2019-09-29,DET,KC,30,34
2019,4,2019-09-29,MIA,LAC,10,30
2019,4,2019-09-29,NYG,WAS,24,3
2019,4,2019-09-29,ARI,SEA,10,27
2019,4,2019-09-29,LAR,TB,40,55
2019,4,2019-09-29,CHI,MIN,16,6
2019,4,2019-09-29,DEN,JAX,24,26
2019,4,2019-09-29,NO,DAL,12,10
2019,4,2019-09-30,PIT,CIN,27,3
2019,5,2019-10-03,SEA,LAR,30,29
2019,5,2019-10-06,PHI,NYJ,31,6
2019,5,2019-10-06,HOU,ATL,53,32
2019,5,2019-10-06,TEN,BUF,7,14
2019,5,2019-10-06,CAR,JAX,34,27
2019,5,2019-10-06,LV,CHI,24,21
2019,5,2019-10-06,CIN,ARI,23,26
2019,5,2019-10-06,NYG,MIN,10,28
2019,5,2019-10-06,NO,TB,31,24
2019,5,2019-10-06,WAS,NE,7,33
2019,5,2019-10-06,PIT,BAL,23,26
2019,5,2019-10-06,LAC,DEN,13,20
2019,5,2019-10-06,DAL,GB,24,34
2019,5,2019-10-06,KC,IND,13,19
2019,5,2019-10-07,SF,CLE,31,3
2019,6,2019-10-10,NE,NYG,35,14
2019,6,2019-10-13,TB,CAR,26,37
2019,6,2019-10-13,MIA,WAS,16,17
2019,6,2019-10-13,BAL,CIN,23,17
2019,6,2019-10-13,CLE,SEA,28,32
2019,6,2019-10-13,KC,HOU,24,31
2019,6,2019-10-13,JAX,NO,6,13
2019,6,2019-10-13,MIN,PHI,38,20
2019,6,2019-10-13,ARI,ATL,34,33
2019,6,2019-10-13,LAR,SF,7,20
2019,6,2019-10-13,NYJ,DAL,24,22
2019,6,2019-10-13,DEN,TEN,16,0
2019,6,2019-10-13,LAC,PIT,17,24
2019,6,2019-10-14,GB,DET,23,22
2019,7,2019-10-17,DEN,KC,6,30
2019,7,2019-10-20,BUF,MIA,31,21
2019,7,2019-10-20,IND,HOU,30,23
2019,7,2019-10-20,DET,MIN,30,42
2019,7,2019-10-20,WAS,SF,0,9
2019,7,2019-10-20,ATL,LAR,10,37
2019,7,2019-10-20,CIN,JAX,17,27
2019,7,2019-10-20,NYG,ARI,21,27
2019,7,2019-10-20,GB,LV,42,24
2019,7,2019-10-20,TEN,LAC,23,20
2019,7,2019-10-20,CHI,NO,25,36
2019,7,2019-10-20,SEA,BAL,16,30
2019,7,2019-10-20,DAL,PHI,37,10
2019,7,2019-10-21,NYJ,NE,0,33
2019,8,2019-10-24,MIN,WAS,19,9
2019,8,2019-10-27,BUF,PHI,13,31
2019,8,2019-10-27,CHI,LAC,16,17
2019,8,2019-10-27,IND,DEN,15,13
2019,8,2019-10-27,DET,NYG,31,26
2019,8,2019-10-27,ATL,SEA,20,27
2019,8,2019-10-27,LAR,CIN,24,10
2019,8,2019-10-27,NO,ARI,31,9
2019,8,2019-10-27,JAX,NYJ,29,15
2019,8,2019-10-27,TEN,TB,27,23
2019,8,2019-10-27,SF,CAR,51,13
2019,8,2019-10-27,NE,CLE,27,13
2019,8,2019-10-27,HOU,LV,27,24
2019,8,2019-10-27,KC,GB,24,31
2019,8,2019-10-28,PIT,MIA,27,14
2019,9,2019-10-31,ARI,SF,25,28
2019,9,2019-11-03,JAX,HOU,3,26
2019,9,2019-11-03,BUF,WAS,24,9
2019,9,2019-11-03,CAR,TEN,30,20
2019,9,2019-11-03,PHI,CHI,22,14
2019,9,2019-11-03,PIT,IND,26,24
2019,9,2019-11-03,MIA,NYJ,26,18
2019,9,2019-11-03,KC,MIN,26,23
2019,9,2019-11-03,LV,DET,31,24
2019,9,2019-11-03,SEA,TB,40,34
2019,9,2019-11-03,DEN,CLE,24,19
2019,9,2019-11-03,LAC,GB,26,11
2019,9,2019-11-03,BAL,NE,37,20
2019,9,2019-11-04,NYG,DAL,18,37
2019,10,2019-11-07,LV,LAC,26,24
2019,10,2019-11-10,NO,ATL,9,26
2019,10,2019-11-10,CLE,BUF,19,16
2019,10,2019-11-10,CHI,DET,20,13
2019,10,2019-11-10,CIN,BAL,13,49
2019,10,2019-11-10,TB,ARI,30,27
2019,10,2019-11-10,TEN,KC,35,32
2019,10,2019-11-10,NYJ,NYG,34,27
2019,10,2019-11-10,IND,MIA,12,16
2019,10,2019-11-10,GB,CAR,24,16
2019,10,2019-11-10,PIT,LAR,17,12
2019,10,2019-11-10,DAL,MIN,24,28
2019,10,2019-11-11,SF,SEA,24,27
2019,11,2019-11-14,CLE,PIT,21,7
2019,11,2019-11-17,CAR,ATL,3,29
2019,11,2019-11-17,MIA,BUF,20,37
2019,11,2019-11-17,IND,JAX,33,13
2019,11,2019-11-17,DET,DAL,27,35
2019,11,2019-11-17,MIN,DEN,27,23
2019,11,2019-11-17,BAL,HOU,41,7
2019,11,2019-11-17,TB,NO,17,34
2019,11,2019-11-17,WAS,NYJ,17,34
2019,11,2019-11-17,SF,ARI,36,26
2019,11,2019-11-17,LV,CIN,17,10
2019,11,2019-11-17,PHI,NE,10,17
2019,11,2019-11-17,LAR,CHI,17,7
2019,11,2019-11-18,LAC,KC,17,24
2019,12,2019-11-21,HOU,IND,20,17
2019,12,2019-11-24,ATL,TB,22,35
